Date,AAPL,AMZN,GOOGL,MSFT,SPY,MKT,SMB,HML,RMW,CMA,RF
2018-12-13,0.010880701070499574,-0.0031066785633509105,-0.0001770138087828209,0.0033861726275385053,-0.00033907126961487424,-0.26,-1.55,-0.19,0.2,0.04,0.011
2018-12-14,-0.03252064836384775,-0.04090668967184727,-0.020544175976091927,-0.031745856264028295,-0.01863752677993729,-1.89,0.09,0.5,-0.21,0.62,0.011
2018-12-17,-0.009349845622312548,-0.04562565471846275,-0.0250908065307359,-0.030061418297430798,-0.019813363966243107,-2.13,-0.12,1.09,0.26,0.17,0.011
2018-12-18,0.012908796163326667,0.019900419411563477,0.01716764662053082,0.01044203772031555,-0.0010970561901476302,-0.03,-0.04,-0.6,0.91,-0.47,0.011
2018-12-19,-0.03168839124254592,-0.03702959409021031,-0.007648478932980828,-0.002696946793304324,-0.015089033457698573,-1.58,-0.6,0.04,-0.37,0.42,0.011
2018-12-20,-0.025558350463031704,-0.023174971356437677,-0.01153944651067839,-0.02124835111938221,-0.01641177390642139,-1.62,-0.12,0.98,0.61,-0.08,0.011
2018-12-21,-0.039672336661432904,-0.05877078806961028,-0.03209480895946207,-0.03284560028087637,-0.020702388076323693,-2.17,-0.53,0.77,0.12,0.64,0.011
2018-12-24,-0.026214829304081474,-0.024613477609225835,-0.00666018415808621,-0.04263494729974004,-0.026778410937411113,-2.55,0.92,-0.48,-0.33,-0.33,0.011
2018-12-26,0.06805262163274835,0.09025398275801824,0.06218917102377381,0.06607780056878293,0.049289861428486,5.06,-0.2,-1.02,-0.21,-1.08,0.011
2018-12-27,-0.006510791393007734,-0.006315330448245833,0.0048077897432607965,0.006146765220448998,0.007648228291696774,0.78,-0.71,-0.12,-0.14,0.1,0.011
2018-12-28,0.000511915394613702,0.01114426445080633,-0.005925027549024188,-0.007838560873641329,-0.0012909396819604003,-0.03,0.75,0.26,-0.37,-0.06,0.011
2018-12-31,0.009618907291916707,0.016074253774444786,-0.0016446148273649124,0.01168551010779137,0.008720635855117358,0.9,-0.14,-0.46,-0.09,-0.13,0.011
2019-01-02,0.0011405725772550902,0.024439664018391764,0.009258797173834047,-0.00444011555240694,0.0010398412885904824,0.23,0.74,1.11,-0.12,0.27,0.01
2019-01-03,-0.10492459298273786,-0.025565528700364833,-0.02808640986256858,-0.037482011738537754,-0.02415195056549847,-2.45,0.48,1.2,-0.22,0.89,0.01
2019-01-04,0.041803352616732514,0.04885111342984534,0.050021382572828066,0.04546014277460456,0.032946919594947145,3.55,0.36,-0.7,-0.11,-0.59,0.01
2019-01-07,-0.002228272519604187,0.03377651087852466,-0.0019962618880970564,0.0012746781175382446,0.007853746541319534,0.94,0.87,-0.75,-0.72,-0.45,0.01
2019-01-08,0.018883643405408514,0.016475884077589695,0.00874483010829001,0.00722451361206829,0.00935147870061491,1.01,0.44,-0.63,0.31,-0.09,0.01
2019-01-09,0.016839458857776143,0.0017128868892680703,-0.0034333047908515907,0.014198202797908104,0.004662463787301387,0.56,0.5,0.1,0.08,-0.2,0.01
2019-01-10,0.0031907533036677964,-0.0019302905505940288,-0.0026105109549030264,-0.006446279805715414,0.0035214045639955587,0.42,0.0,-0.46,-0.06,-0.04,0.01
2019-01-11,-0.009866332304147234,-0.00950021578853727,-0.013400141036791604,-0.007751922992192686,0.00038621311406414544,-0.01,0.2,0.22,0.23,0.25,0.01
2019-01-14,-0.015151156332495053,-0.014335246209543026,-0.01224977389509522,-0.007322708331803109,-0.006119559917777666,-0.6,-0.45,0.94,0.24,-0.01,0.01
2019-01-15,0.020259978595198166,0.034848007027612496,0.03274349789955766,0.0285930721477525,0.011395733684838517,1.06,-0.14,-0.88,-0.3,-0.57,0.01
2019-01-16,0.012142801357513298,0.005490895184266011,0.0027572873047531795,0.00351703079926277,0.0024168655130527273,0.28,0.25,0.92,-0.11,-0.23,0.01
2019-01-17,0.0059200945570901655,0.005590776836741111,0.008781862126110294,0.006997624296082259,0.007558012018484921,0.75,0.09,-0.24,0.06,0.0,0.01
2019-01-18,0.006140570411177031,0.0017583478423892555,0.007414767081766292,0.01487205089185973,0.013222306414067788,1.29,-0.29,0.12,0.2,-0.27,0.01
2019-01-22,-0.02270222768065176,-0.038480037543253826,-0.026232942290962766,-0.019027089619470083,-0.013602799319003687,-1.53,-0.35,0.32,0.26,0.34,0.01
2019-01-23,0.004036341938106066,0.004798041569364464,0.005344369990021415,0.009699297396714941,0.0020901965435049757,0.15,-0.41,-0.13,0.35,0.29,0.01
2019-01-24,-0.007957894987375052,0.009050258811113534,-0.0003781606435431349,-0.004790593310269583,0.0005316510910670907,0.23,0.48,-0.01,-0.15,-0.19,0.01
2019-01-25,0.03259984947920494,0.009406237482289068,0.016024057520172132,0.009092416566665405,0.008425769424869608,0.9,0.42,-0.35,-0.35,-0.58,0.01
2019-01-28,-0.009297843684470529,-0.01975608942600138,-0.019850570944934417,-0.019694548324127245,-0.0076293891144142085,-0.8,-0.07,0.63,0.28,0.16,0.01
2019-01-29,-0.01041870546643606,-0.02723753876321456,-0.009116712802089191,-0.020575691160483748,-0.0013280314015227189,-0.19,0.03,0.17,0.04,0.46,0.01
2019-01-30,0.06610095971297122,0.04690977564140571,0.025766577507732032,0.0328712690545706,0.015706818687747363,1.51,-0.35,-0.94,-0.24,-0.87,0.01
2019-01-31,0.0071756754264665655,0.028504578463132847,0.025092537981934643,-0.018500528483494972,0.008744114821493445,0.92,-0.06,-1.08,-0.37,-0.01,0.01
2019-02-01,0.0004804654554826243,-0.055321193100996084,-0.006478027983938962,-0.015926273833579106,0.00048160542302353696,0.14,-0.16,0.43,-0.74,0.3,0.01
2019-02-04,0.028009045119595535,0.004344132475857494,0.020177307962795436,0.028392459674196513,0.007010807981964441,0.72,0.41,-0.47,0.19,-0.21,0.01
2019-02-05,0.016964542961972612,0.015491866188782571,0.009113591615276393,0.013899618077574002,0.004183219525008763,0.43,-0.12,-0.6,0.61,-0.34,0.01
2019-02-06,0.0003445654295167974,-0.011245686147586902,-0.02548094586128631,-0.011160902007681026,-0.0013191816415607561,-0.22,-0.03,0.07,-0.11,0.09,0.01
2019-02-07,-0.01912089118443665,-0.015910006048540103,-0.01523717571590611,-0.007193423583970632,-0.009578517600399525,-0.93,-0.14,0.4,0.54,0.27,0.01
2019-02-08,0.0011740233700860856,-0.016330834290413307,-0.0031970869083635346,0.003792449807975088,0.001220789653660507,0.09,-0.08,-0.69,-0.34,-0.12,0.01
2019-02-11,-0.005767380004315175,0.0017488562477837048,-0.00023589001626673657,-0.003982400659146083,0.0005546018001266343,0.14,0.67,0.23,-0.09,-0.02,0.01
2019-02-12,0.008580074483573225,0.029119271400045343,0.022838192554021423,0.015461733834865432,0.012777118562264768,1.36,0.04,-0.16,-0.13,-0.28,0.01
2019-02-13,-0.0041631964224396485,0.0012141827176494052,0.0009307266087459042,-0.0007486477157029475,0.0032418665103771996,0.28,0.06,0.07,0.12,0.23,0.01
2019-02-14,0.003636795463838794,-0.010635630351720703,0.0005049025699725421,0.0008420198668189666,-0.002220647142008572,-0.21,0.52,-0.58,0.41,-0.18,0.01
2019-02-15,-0.002227791277581563,-0.009100547125929937,-0.008511150493236742,0.012272500243821743,0.01083768670820632,1.13,0.38,0.47,-0.21,0.01,0.01
2019-02-19,0.0029881726365923447,0.012134157679584378,0.006126115884043166,-0.00046206958968078197,0.001729513304729533,0.19,0.31,0.3,0.03,0.22,0.01
2019-02-20,0.0064148048453670035,-0.0033725745741388113,-0.005269051138860987,-0.005212693102231801,0.0020131570196656903,0.19,0.29,0.55,0.01,-0.27,0.01
2019-02-21,-0.005654259965689866,-0.0016412354851550698,-0.014725189833696877,0.020872487073068796,-0.0035619689438909016,-0.37,-0.04,-0.22,0.57,0.13,0.01
2019-02-22,0.011103646412903208,0.007456236282017583,0.011122388765874444,0.014157627799273898,0.006180847091733565,0.65,0.39,-1.47,0.29,-0.61,0.01
2019-02-25,0.00725835136502216,0.0008821844156088245,0.0006894115831563612,0.005571460351827353,0.001360320745478286,0.15,-0.28,-0.18,-0.86,-0.5,0.01
2019-02-26,0.000573867126133475,0.0020798706668898187,0.004179761672935995,0.006876837046677442,-0.0007154271742822455,-0.16,-0.68,-0.33,0.09,-0.15,0.01
2019-02-27,0.003092570112478048,0.0028619124443764036,0.0007840444675812561,-0.0016925941640953785,-0.0004301207842124458,0.09,0.15,-0.12,-0.68,-0.08,0.01
2019-02-28,-0.00988454554101705,-0.0007680274393184955,0.003254122244002792,-0.0012488635604200194,-0.00186405063724145,-0.31,-0.02,-0.24,0.29,0.16,0.01
2019-03-01,0.010456313072116256,0.01926645484769524,0.01931427982893596,0.004453073383326184,0.006224241919690546,0.72,0.25,-0.4,-0.36,-0.17,0.009
2019-03-04,0.005016696135703039,0.014513750908028594,0.004257332795397078,-0.002402105080025505,-0.0036437430934994188,-0.52,-0.39,0.37,0.15,-0.08,0.009
2019-03-05,-0.0018212768872722248,-0.002207450450986818,0.013579723441280746,-0.005000960223757465,-0.0013610240331277618,-0.17,-0.32,-0.23,0.28,0.0,0.009
2019-03-06,-0.005770679088687647,-0.013970631881135682,-0.0036415785612157053,0.0004475043350889999,-0.006075707191883256,-0.84,-1.23,0.05,0.56,0.13,0.009
2019-03-07,-0.01164204783575931,-0.02610244391897686,-0.01216882000555201,-0.012244730639450942,-0.00840048181965834,-0.82,-0.05,-0.33,-0.38,0.13,0.009
2019-03-08,0.0023740382455527827,-0.0031724020434359033,-0.0007649224236051902,0.0010863941194134532,-0.0020017613376045167,-0.22,0.06,-0.16,-0.11,-0.28,0.009
2019-03-11,0.03405552078146758,0.030274928015204303,0.02515127492406416,0.02077645306211894,0.014396668317999798,1.49,0.27,-0.53,-0.28,-0.47,0.009
2019-03-12,0.01117313817016507,0.0014833846646547194,0.015140103162919574,0.006977180756526344,0.003763969874876508,0.25,-0.31,-0.09,-0.43,0.02,0.009
2019-03-13,0.004411889235629631,0.010529488021602368,0.0015106542373076804,0.007715103656688981,0.006597738543502415,0.68,-0.32,0.07,-0.17,0.19,0.009
2019-03-14,0.011055479085193904,-0.002718364558176218,-0.005460814855332014,0.0007859288912226639,-0.0006402618619180839,-0.1,-0.38,0.3,-0.15,-0.1,0.009
2019-03-15,0.012924292522485063,0.015383189836354888,-0.0018717209414197138,0.011453646734423908,0.004928679797354451,0.48,-0.24,-0.25,-0.03,-0.19,0.009
2019-03-18,0.010156736128523861,0.017247469835383878,-0.0014712609232040222,0.014219510428436789,0.003619019772210868,0.46,0.23,0.44,-0.08,-0.07,0.009
2019-03-19,-0.007956235594121314,0.011244417875099166,0.011635371671272958,0.0006803292270666399,0.00024807164829925406,-0.09,-0.47,-0.93,0.01,-0.05,0.009
2019-03-20,0.00870040842722534,0.019904495279827,0.019738015017856478,-0.001105539975649378,-0.003014523403013306,-0.39,-0.23,-1.05,-0.21,-0.23,0.009
2019-03-21,0.036168440179829994,0.012160922039608137,0.007878031402090816,0.022714841453554305,0.01123148558005479,1.11,0.17,-1.23,0.31,-0.34,0.009
2019-03-22,-0.020925783779940206,-0.030409398179863066,-0.02330920572637008,-0.026722232608719584,-0.01943386450763295,-2.17,-1.57,-0.07,0.56,0.6,0.009
2019-03-25,-0.012164832886535908,0.005363007055880073,-0.008540489530053923,0.0051981526238085805,-0.0007525626224944441,-0.05,0.6,-0.25,0.2,0.04,0.009
2019-03-26,-0.010385390501466163,0.005340129956768722,-0.006316973799240188,0.002122130569276304,0.007426501121949751,0.76,0.23,0.46,0.05,0.19,0.009
2019-03-27,0.00895380059871835,-0.010176281844700066,-0.009992258647959287,-0.0097153165742171,-0.0052428842411091185,-0.5,0.17,0.5,0.76,0.1,0.009
2019-03-28,0.0013256880050100774,0.004362605019555914,-0.004884577739854562,0.00136937115046496,0.0037835031217163706,0.4,0.35,0.02,-0.13,-0.08,0.009
2019-03-29,0.006496322075575087,0.004124747912130558,0.003933373718020518,0.008600480853960339,0.006285713170103267,0.66,-0.28,-0.92,0.2,-0.17,0.009
2019-04-01,0.00676839166008874,0.0186045153621656,0.01859582584982103,0.009115678004747675,0.011789384465034167,1.19,-0.19,0.99,-0.06,-0.32,0.01
2019-04-02,0.014431883960368246,-0.00011582341778240666,0.005456389200587987,0.001427359669454684,0.0004897773253737179,-0.05,-0.18,-0.44,-0.38,-0.5,0.01
2019-04-03,0.006831689099329044,0.003697784072046203,0.00436196129018514,0.006522797591364068,0.0015722821258872665,0.27,0.23,-0.4,0.13,-0.4,0.01
2019-04-04,0.001738864976623587,-0.0010111428220824263,0.0071103672012993524,-0.00509774097237587,0.0026496918104861734,0.19,0.35,0.93,0.64,0.22,0.01
2019-04-05,0.0066719730059655695,0.010076259837952736,-0.006581973359471134,0.004430773098441967,0.0048284533722885254,0.52,0.49,-0.08,-0.28,0.1,0.01
2019-04-08,0.01561347943855303,0.006823719866721972,-0.002620076581107576,0.0003334727122859172,0.0007623039590339224,0.08,-0.31,0.1,0.28,-0.03,0.01
2019-04-09,-0.0030026195703768627,-0.007607779201279312,-0.004637193650184855,-0.005434690732555766,-0.005138274418648327,-0.65,-0.6,-0.14,0.12,-0.04,0.01
2019-04-10,0.005598143738948022,0.006239222182828933,0.0031214438812008907,0.007600323862466713,0.0034053518046952723,0.48,0.95,-0.1,0.09,-0.12,0.01
2019-04-11,-0.008359058559936189,-0.0017662898283274766,0.0025993209744659984,0.00116412435159222,-0.00027754192119565087,0.0,-0.27,0.41,0.04,0.11,0.01
2019-04-12,-0.00040232626237869646,-0.0005478403421246388,0.0108046290089932,0.005139189469033917,0.006743336136025151,0.65,-0.36,0.65,0.53,-0.26,0.01
2019-04-15,0.0018087572887560703,0.0009815792097548634,0.0031029580724866376,0.00082646994979779,-0.0006550231644356873,-0.09,-0.26,-0.53,0.36,0.08,0.01
2019-04-16,0.00010023597625547372,0.009800755062900292,0.0043767825867384565,-0.0023157331513140615,0.0006550231644355279,0.13,0.24,0.7,-0.08,-0.13,0.01
2019-04-17,0.01928587077698315,0.0009549381687978624,0.006658450123652327,0.008246080248108672,-0.0024501257289975776,-0.32,-0.53,0.83,1.13,-0.27,0.01
2019-04-18,0.003587335535399069,-0.001679793447630733,0.0010719109443461784,0.013053931154925553,0.0019673086215086515,0.11,-0.28,-0.51,0.14,-0.21,0.01
2019-04-22,0.003281392712374059,0.013667838256111457,0.009850845030786756,0.003156306812551712,0.0008617250992032056,0.11,-0.48,-0.56,-0.52,-0.16,0.01
2019-04-23,0.014320074709360359,0.01913424706845826,0.013334312677768398,0.013483246544217023,0.008951394332448093,0.97,0.66,-0.48,-0.11,-0.44,0.01
2019-04-24,-0.0015434882060571466,-0.011512265824974863,-0.008329963712067708,-0.003433786276671075,-0.0022216901878760343,-0.23,0.31,-0.07,0.61,0.03,0.01
2019-04-25,-0.009116626263772354,0.00026289721788828917,0.005768844005637355,0.032580782982020585,-0.0006162956503171993,-0.14,-0.8,-0.19,-0.64,-0.24,0.01
2019-04-26,-0.004785430245886909,0.0251149873085396,0.007922168578283961,0.005713285503774914,0.004645899530039322,0.53,0.47,0.07,-0.08,-0.19,0.01
2019-04-29,0.0015165097544040619,-0.0062740364215657365,0.01459447583901484,-0.0009241022261855441,0.0015667698935940531,0.18,0.16,0.65,-0.38,-0.15,0.01
2019-04-30,-0.019444017053000643,-0.006163149880398053,-0.07798232393354855,0.006375739261555079,0.000510125966268883,-0.04,-0.68,0.28,0.11,0.7,0.01
2019-05-01,0.04791884216752605,-0.00781652975766392,-0.021617201924451702,-0.02104703191947031,-0.007544585306724129,-0.83,-0.07,-0.02,0.34,-0.06,0.009
2019-05-02,-0.006529018174683035,-0.005613323539631774,-0.00582095001576987,-0.013145267260308664,-0.0021614677890083958,-0.16,0.46,-0.27,0.0,0.05,0.009
2019-05-03,0.012354506660759214,0.03191342362804333,0.01955870627105206,0.021089804886219837,0.009740134727091912,1.13,0.94,-0.27,-0.01,-0.34,0.009
2019-05-06,-0.015563223501873981,-0.006087452958372692,0.0032815572498851643,-0.00583546780970496,-0.004123862662540941,-0.39,0.58,-0.42,0.01,0.06,0.009
2019-05-07,-0.027326886723739337,-0.015265430980200941,-0.01230877372137997,-0.02073636154097398,-0.016840498469193096,-1.69,-0.27,0.5,0.03,0.31,0.009
2019-05-08,0.00019718765469189155,-0.001682900422915642,-0.0068776648908490685,-7.956546786263346e-05,-0.001390217565049013,-0.22,-0.21,-0.32,-0.01,0.19,0.009
2019-05-09,-0.010802397951941418,-0.00937755492724011,-0.002403044315127301,-7.995498513055997e-05,-0.0030304563257443993,-0.28,0.06,0.12,-0.35,0.0,0.009
2019-05-10,-0.013950216429127464,-0.005219207390946392,-0.0002825568651420696,0.012904662471790281,0.005011003356207457,0.35,-0.33,0.08,-0.1,0.26,0.009
2019-05-13,-0.059876749895828175,-0.036258277894010836,-0.02695209559587322,-0.030184461704139985,-0.025451369262048905,-2.67,-0.68,0.28,0.23,0.83,0.009
2019-05-14,0.015706109673067188,0.009522776139087656,-0.01037393758937533,0.01112564350872762,0.009002785185056076,0.93,0.34,-0.02,-0.55,0.0,0.009
2019-05-15,0.011907812880950613,0.01672249340412612,0.040028707464251176,0.01398384923130623,0.005840666554600835,0.58,-0.1,-0.96,0.13,-0.3,0.009
2019-05-16,-0.004409216737128381,0.019276956121435686,0.011633427377661184,0.022828982719862893,0.009218520971770146,0.91,-0.45,-0.32,-0.14,-0.23,0.009
2019-05-17,-0.005698092314174658,-0.020426704771710495,-0.013360263211811212,-0.0066923638804700526,-0.006486087318047604,-0.73,-0.76,0.29,0.06,0.32,0.009
2019-05-20,-0.03176907169614358,-0.005380907843147097,-0.020852776102277374,-0.014550805148033967,-0.006634065617906577,-0.65,-0.11,0.72,0.06,0.42,0.009
2019-05-21,0.018989475330394075,-0.0007803291762345315,0.008507700488159754,0.0053730707676816715,0.008975319241880197,0.9,0.44,-0.35,-0.13,-0.19,0.009
2019-05-22,-0.020684009395386286,0.001162183587495297,0.0012206160979617926,0.006049449425347917,-0.003076459690131788,-0.4,-0.65,-0.6,-0.15,0.19,0.009
2019-05-23,-0.017217038665046827,-0.024054523961227748,-0.009134489808300249,-0.011739405867595695,-0.012293754789830622,-1.37,-0.72,-0.28,0.31,0.27,0.009
2019-05-24,-0.0038481812720085177,0.004287174525437958,-0.005893285568391954,0.00047529086360356275,0.002265732750814835,0.23,0.51,0.31,-0.49,-0.03,0.009
2019-05-28,-0.004143125993451093,0.0071864058679742045,0.0008340134902129218,-0.0006337080690939327,-0.009343897820358488,-0.78,0.21,-0.63,0.01,-0.26,0.009
2019-05-29,-0.0047805943607110175,-0.009432116847075527,-0.01736709236548261,-0.009717352323456668,-0.006733490580529026,-0.71,-0.24,0.41,-0.18,0.0,0.009
2019-05-30,0.005173232033064153,-0.0015788850263094745,0.0013116698784909268,0.006302979966134089,0.002727546696913076,0.14,-0.38,-0.76,0.26,-0.04,0.009
2019-05-31,-0.01828171022694446,-0.022972616855778175,-0.01338491745205692,-0.016439041098189194,-0.013566576808050174,-1.37,-0.23,-0.1,0.02,0.4,0.009
2019-06-03,-0.010161707803323816,-0.04752091720062188,-0.06319344882510483,-0.0315400267966063,-0.002546573548604124,-0.4,0.58,1.66,0.28,1.39,0.009
2019-06-04,0.03593073262585723,0.021548041312531258,0.015048768519051108,0.027326875418297567,0.02147458643772953,2.33,0.49,-0.03,0.29,-0.47,0.009
2019-06-05,0.016014412595082923,0.005155703373834923,-0.009384915334624664,0.021447432910067493,0.00862478120089007,0.7,-1.06,-0.97,0.06,-0.2,0.009
2019-06-06,0.01457505000249758,0.009081436911120979,0.002982262701061325,0.015691091831356998,0.006481404066926204,0.55,-1.08,0.01,0.06,-0.07,0.009
2019-06-07,0.02626895955585632,0.027918906052417206,0.01947954227627815,0.027623313162554793,0.009957825999771746,1.04,-0.14,-1.2,0.35,-0.65,0.009
2019-06-10,0.012698368020989505,0.030892108542121512,0.013379242195701411,0.009090673341872491,0.004578208930294019,0.53,0.01,0.08,0.39,-0.36,0.009
2019-06-11,0.01151285274258969,0.0016485738255397314,-0.0015898395241714788,-0.003777797978126274,-0.00024197291600996443,-0.12,-0.2,0.55,0.47,0.17,0.009
2019-06-12,-0.003187393412027957,-0.004506557485555057,-0.0017961119830462913,-0.004628211509066323,-0.0017670086005815927,-0.2,0.29,-0.99,0.06,0.1,0.009
2019-06-13,-0.00020605578004479234,0.008041663860675924,0.010976459366653129,0.006292218062470731,0.0041175264174253875,0.52,0.68,-0.04,-0.12,-0.05,0.009
2019-06-14,-0.007288884324210739,-0.00033692003755475005,-0.004326452517162438,0.0009821246516923282,-0.001105451287261464,-0.27,-0.74,0.32,0.25,0.14,0.009
2019-06-17,0.005948811555325869,0.008712154694986924,0.00696274876668003,0.0030153174598416153,0.00038008672950669715,0.15,0.49,-1.12,-0.67,-0.42,0.009
2019-06-18,0.02324596307441073,0.008100570364277153,0.01032237479207392,0.017238572385081585,0.010416247441042675,1.04,0.19,0.33,-0.25,-0.19,0.009
2019-06-19,-0.0029266150964679773,0.003894877641195274,-0.0006607596282824298,0.0039136703813793024,0.00225482117301969,0.32,0.02,-0.6,-0.21,0.17,0.009
2019-06-20,0.008003172185737012,0.004912512407217872,0.007836982823957103,0.00924304567332164,0.009509065290619406,0.89,-0.4,-0.23,-0.14,-0.12,0.009
2019-06-21,-0.0034148400923391872,-0.0035983699946725073,0.010873145323973045,0.00014587846996678462,-0.0014545719075962466,-0.21,-0.46,-0.03,-0.11,0.02,0.009
2019-06-24,-0.001006732988807012,0.0013593775173540569,-0.007734002179549501,0.0058966987277072535,-0.00122521264721002,-0.34,-0.9,0.08,0.64,-0.02,0.009
2019-06-25,-0.015273466022572312,-0.018791923549513204,-0.026422816835461223,-0.032081685343934574,-0.009856120588095322,-0.98,0.41,0.71,-0.1,0.57,0.009
2019-06-26,0.021398372744743467,0.010360034971862483,-0.0066978021607587675,0.0037403915281784537,-0.0009979557007516906,-0.06,0.02,0.25,0.37,-0.39,0.009
2019-06-27,-0.00030026129439029043,0.0033927983928228453,-0.0034214611093753428,0.0016413480560702634,0.0035393054166073575,0.6,1.43,-0.09,-0.34,-0.23,0.009
2019-06-28,-0.00915372253239429,-0.005608294946465263,0.0057144565174314455,-0.0014170684059506377,0.005132602070487747,0.68,0.77,0.61,-0.46,0.11,0.009
2019-07-01,0.018174513251144466,0.014969473796872794,0.015759912319894858,0.012757707818809505,0.009037485455108482,0.75,-0.59,-0.13,-0.13,0.05,0.009
2019-07-02,0.005837509412110972,0.006285541940847791,0.011389458055076601,0.006611383928859196,0.0026011035080078697,0.14,-0.96,-0.81,-0.02,-0.02,0.009
2019-07-03,0.00825283086501268,0.0024216723035965513,0.009295165204596962,0.006422390847742531,0.007963118740769602,0.78,-0.13,-0.33,-0.35,-0.05,0.009
2019-07-05,-0.0008809562870507962,0.0020145063009627206,0.008582859332789575,-0.0029141033278414405,-0.0011383606292157036,-0.1,0.34,0.91,0.13,-0.05,0.009
2019-07-08,-0.020829462906953526,0.004831530386180489,-0.014119155914309726,-0.0007297088808800917,-0.005509718562954639,-0.58,-0.43,0.05,0.04,-0.26,0.009
2019-07-09,0.00608078845510471,0.018261630021034286,0.00669322642862899,-0.003657489258290224,0.0012455393797740017,0.18,-0.24,-0.43,-0.65,-0.19,0.009
2019-07-10,0.009840238206758023,0.01453448569859851,0.014674486639014201,0.010134529705126004,0.004766566581166773,0.4,-0.25,-0.36,0.11,-0.02,0.009
2019-07-11,-0.007309042402979826,-0.008132486532284676,0.0027745759585422925,0.003981700746320776,0.0023418028484481343,0.19,-0.77,0.04,-0.24,-0.56,0.009
2019-07-12,0.007653544080055441,0.004950130483804872,0.0011007108076704348,0.003606429310519841,0.004466908158209418,0.53,0.32,0.41,0.59,-0.09,0.009
2019-07-15,0.009351069181573168,0.004955344390456677,0.004503837762987872,0.0,0.00033262286898975215,-0.04,-0.47,-1.07,0.14,0.24,0.009
2019-07-16,-0.0034658366259759927,-0.00550248861151783,0.002560782701931094,-0.013189583721874466,-0.0032306476586006464,-0.32,0.41,0.1,0.44,-0.02,0.009
2019-07-17,-0.005639532060622736,-0.00893076292309193,-0.0058429612179125715,-0.005926549521675799,-0.006828096902030947,-0.64,-0.26,-0.65,-0.49,-0.23,0.009
2019-07-18,0.011295806453119365,-0.0071185921362067655,0.0004358836832305739,0.0011001364097864119,0.003654273884774363,0.35,-0.27,0.02,-0.36,0.35,0.009
2019-07-19,-0.015040195689786632,-0.006787722315432412,-0.013770685789837716,0.0014651242513025523,-0.005570432224023949,-0.56,0.3,0.86,0.37,0.09,0.009
2019-07-22,0.022596779752142894,0.010688342420228144,0.006746655375273185,0.013161480010559331,0.0024533467109501376,0.25,-0.55,-0.49,-0.19,0.0,0.009
2019-07-23,0.007787399091692239,0.00445214230282264,0.0077298347820984725,0.00619305986401878,0.0071243958702059225,0.65,-0.06,0.81,0.66,0.34,0.009
2019-07-24,-0.0008142876998604613,0.003163662575726461,-0.007273465113145267,0.010214327037513897,0.004688799966774036,0.66,0.92,0.86,-0.08,-0.09,0.009
2019-07-25,-0.00793874451281459,-0.013581296228977947,-0.00333087091628945,-0.003773739993416681,-0.0047886281855298455,-0.63,-0.68,-0.12,0.16,0.05,0.009
2019-07-26,0.003471984875142512,-0.015711904843454392,0.09185172903658878,0.008169548587044502,0.006677669268932992,0.82,0.33,-0.19,-0.61,-0.25,0.009
2019-07-29,0.009295130672181224,-0.01587374871748098,-0.0027181111213886644,-0.00219543228499308,-0.001822769364856617,-0.32,-0.35,-0.46,0.31,0.38,0.009
2019-07-30,-0.0043014967066570785,-0.0073052312577508716,-0.01120728092347175,-0.004833260980958751,-0.0024576099999256665,-0.17,1.42,0.89,-0.18,0.1,0.009
2019-07-31,0.020198838280466865,-0.016864897630143417,-0.008012497661288155,-0.02950124290085683,-0.011000760210367088,-1.09,0.26,0.61,0.19,0.53,0.009
2019-08-01,-0.021876572281910613,-0.0061578127469772434,-0.005283992311534354,0.013050358247498927,-0.008746111233184488,-1.04,-0.76,-1.9,-0.54,-0.3,0.007
2019-08-02,-0.021385327121636922,-0.017442009143555034,-0.012840154702272956,-0.00843770988215125,-0.0075580520972686,-0.87,-0.26,0.06,0.15,0.19,0.007
2019-08-05,-0.05376770898625664,-0.03239082144570347,-0.03536635278665824,-0.03485912555905597,-0.030534335759257222,-3.07,0.05,0.0,-0.07,0.27,0.007
2019-08-06,0.01875368271723974,0.012778275729818725,0.014042557437821575,0.018584146321081678,0.013925056208930378,1.29,-0.55,-0.59,-0.27,-0.25,0.007
2019-08-07,0.01030174855830856,0.003110618555960309,0.004115930449691515,0.00437070474258854,0.0005908243371529489,0.07,-0.1,-0.9,0.18,-0.18,0.007
2019-08-08,0.021816314895626816,0.021780725021871127,0.025424313824006298,0.026335548822307448,0.01943002907288224,1.97,-0.03,-0.23,0.28,-0.31,0.007
2019-08-09,-0.008274518685749074,-0.013905054350440298,-0.014438154077552393,-0.008531918651260099,-0.0068347135503510495,-0.78,-0.5,-0.22,-0.48,-0.02,0.007
2019-08-12,-0.0025408003892063227,-0.012615288866911465,-0.012186005615245325,-0.01404078408994747,-0.012248049037038826,-1.32,0.21,-0.27,0.13,0.24,0.007
2019-08-13,0.04147643853791876,0.021844688318190798,0.018750309018412452,0.020482547702748582,0.015432041117911055,1.47,-0.35,-0.53,0.35,-0.04,0.007
2019-08-14,-0.03021695015545722,-0.03422406490530883,-0.02751567905920894,-0.030576993432219004,-0.03001355867357615,-2.95,0.02,-0.51,-0.37,0.01,0.007
2019-08-15,-0.0049940474314223385,0.007436962772528972,0.00434524739006804,-0.002241794716442451,0.002638290574187376,0.16,-0.69,-0.53,-0.07,-0.46,0.007
2019-08-16,0.02332058312338382,0.009219158337593528,0.0084223260738327,0.018161609622808376,0.014647182221211157,1.55,0.64,0.61,0.14,-0.06,0.007
